year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2021.00,1.00,31.00,19.00,121.11,34.77,30.71,7.35,0.09,1.52,-0.79,1131.22,,,,12.15,67.00
2021.00,1.00,31.00,20.00,115.06,25.07,31.70,7.53,0.15,1.41,-2.10,1131.01,,,,15.30,68.42
2021.00,1.00,31.00,21.00,109.02,15.37,32.66,7.71,0.20,1.30,-3.41,1262.14,,,,13.65,66.20
2021.00,1.00,31.00,22.00,90.96,19.26,32.57,7.62,0.41,0.09,-2.22,1173.33,,,,15.12,59.45
2021.00,1.00,31.00,23.00,72.89,23.15,32.29,7.54,0.62,-1.11,-1.03,1092.01,,,,14.45,53.73
2021.00,10.00,3.00,0.00,164.84,12.40,30.21,14.69,-4.69,2.32,-0.62,483.65,,,,4.60,32.45
2021.00,10.00,3.00,1.00,156.16,12.92,29.38,15.71,-4.65,2.13,-1.14,650.21,,,,5.25,29.00
2021.00,10.00,3.00,2.00,147.49,13.44,27.03,16.73,-4.61,1.94,-1.65,542.30,,,,5.10,29.15
2021.00,10.00,3.00,3.00,138.81,13.97,29.46,17.74,-4.57,1.75,-2.16,600.54,,,,10.07,38.53
2021.00,10.00,3.00,4.00,173.99,13.53,32.54,17.60,-4.43,1.86,-2.25,1120.91,,,,24.27,33.72
2021.00,10.00,3.00,5.00,209.17,13.10,32.61,17.46,-4.29,1.97,-2.33,926.03,,,,30.47,32.12
2021.00,10.00,3.00,6.00,244.35,12.67,30.21,17.32,-4.15,2.08,-2.42,510.68,,,,38.20,26.88
2021.00,10.00,3.00,7.00,236.10,11.97,31.73,16.99,-3.56,2.06,-2.55,665.32,,,,38.72,27.12
2021.00,10.00,3.00,8.00,227.85,11.27,31.25,16.65,-2.97,2.04,-2.69,1181.18,0.92,0.89,1.03,42.55,25.70
2021.00,10.00,3.00,9.00,219.60,10.57,29.60,16.32,-2.38,2.02,-2.82,838.79,,,,41.42,21.98
2021.00,10.00,3.00,10.00,210.12,11.20,31.44,16.37,-1.40,1.45,-3.05,1182.61,,,,36.48,25.57
2021.00,10.00,3.00,11.00,200.64,11.82,32.96,16.42,-0.42,0.88,-3.27,1219.92,,,,34.20,26.38
2021.00,10.00,3.00,12.00,191.16,12.45,33.18,16.48,0.56,0.31,-3.49,1392.95,,,,22.78,34.67
2021.00,10.00,3.00,13.00,188.71,11.95,33.34,15.07,0.94,0.46,-3.07,1439.02,,,,10.05,48.15
2021.00,10.00,3.00,14.00,186.25,11.46,32.29,13.66,1.32,0.61,-2.64,1147.19,,,,5.88,53.75
2021.00,10.00,3.00,15.00,183.80,10.97,33.09,12.24,1.69,0.76,-2.21,1443.10,,,,5.50,55.10
2021.00,10.00,3.00,16.00,184.52,11.12,33.50,11.93,1.55,0.53,-2.56,1607.32,,,,4.53,54.25
2021.00,10.00,3.00,17.00,185.24,11.28,33.03,11.62,1.40,0.30,-2.91,1423.92,,,,4.85,51.17
2021.00,10.00,3.00,18.00,185.97,11.44,33.38,11.31,1.26,0.07,-3.27,1517.63,,,,4.45,49.20
2021.00,10.00,3.00,19.00,197.41,11.53,33.56,11.29,1.98,0.22,-3.05,1790.37,,,,4.75,42.92
2021.00,10.00,3.00,20.00,208.86,11.62,33.35,11.26,2.71,0.37,-2.84,1646.13,,,,4.50,45.10
2021.00,10.00,3.00,21.00,220.30,11.71,33.69,11.24,3.44,0.53,-2.63,1691.86,,,,4.55,43.60
2021.00,10.00,3.00,22.00,207.76,11.25,34.63,12.99,3.47,0.43,-2.30,1900.17,,,,5.03,39.33
2021.00,10.00,3.00,23.00,195.21,10.80,34.24,14.74,3.51,0.34,-1.97,1658.69,,,,4.75,36.08
2024.00,3.00,18.00,0.00,0.00,138.36,27.58,12.51,-0.20,0.01,-0.77,129.66,,,,11.88,114.03
2024.00,3.00,18.00,1.00,1.12,123.22,27.88,12.38,0.47,-0.41,-0.26,99.66,,,,10.60,123.40
2024.00,3.00,18.00,2.00,2.25,108.08,28.63,12.26,1.14,-0.82,0.25,1134.48,,,,12.00,116.85
2024.00,3.00,18.00,3.00,3.37,92.94,27.60,12.13,1.82,-1.23,0.77,858.89,,,,20.38,107.62
2024.00,3.00,18.00,4.00,9.52,85.93,26.31,11.81,1.63,-1.39,1.10,560.80,,,,36.75,110.55
2024.00,3.00,18.00,5.00,15.67,78.93,25.92,11.49,1.45,-1.54,1.43,70.87,,,,70.03,82.40
2024.00,3.00,18.00,6.00,21.82,71.92,25.78,11.17,1.26,-1.69,1.76,284.18,,,,101.80,56.78
2024.00,3.00,18.00,7.00,33.63,61.55,26.98,12.13,-0.01,-1.23,1.02,739.11,,,,111.78,46.92
2024.00,3.00,18.00,8.00,45.44,51.18,25.45,13.09,-1.27,-0.76,0.29,661.17,1.44,1.71,0.84,135.85,45.25
2024.00,3.00,18.00,9.00,57.25,40.81,25.48,14.05,-2.54,-0.30,-0.44,140.82,,,,133.97,40.42
2024.00,3.00,18.00,10.00,53.84,44.10,26.73,14.01,-2.45,-0.08,-0.60,225.46,,,,124.30,37.77
2024.00,3.00,18.00,11.00,50.42,47.39,25.76,13.97,-2.37,0.14,-0.76,62.15,,,,105.60,39.72
2024.00,3.00,18.00,12.00,47.01,50.68,26.79,13.93,-2.28,0.36,-0.92,166.80,,,,85.12,50.50
2024.00,3.00,18.00,13.00,35.61,68.53,26.67,13.89,-1.36,0.96,-0.44,150.54,,,,55.38,72.55
2024.00,3.00,18.00,14.00,24.20,86.39,27.13,13.84,-0.45,1.56,0.04,879.64,,,,25.23,105.70
2024.00,3.00,18.00,15.00,12.80,104.25,25.80,13.80,0.47,2.16,0.52,382.01,,,,12.62,136.62
2024.00,3.00,18.00,16.00,11.11,93.70,25.28,12.21,0.86,1.32,1.04,60.83,,,,10.72,161.05
2024.00,3.00,18.00,17.00,9.42,83.16,26.02,10.63,1.26,0.48,1.55,69.52,,,,10.23,158.47
2024.00,3.00,18.00,18.00,7.73,72.61,26.90,9.05,1.65,-0.37,2.06,238.06,,,,10.12,237.50
2024.00,3.00,18.00,19.00,13.32,72.24,27.13,9.37,1.77,-0.93,1.87,432.47,,,,9.93,227.45
2024.00,3.00,18.00,20.00,18.92,71.87,25.73,9.68,1.88,-1.50,1.68,163.39,,,,11.20,187.12
2024.00,3.00,18.00,21.00,24.52,71.50,26.65,9.99,2.00,-2.07,1.49,92.11,,,,10.45,261.50
2024.00,3.00,18.00,22.00,19.69,77.39,26.57,9.06,1.80,-2.08,1.55,52.20,,,,11.38,185.00
2024.00,3.00,18.00,23.00,14.85,83.29,27.01,8.12,1.59,-2.09,1.62,65.02,,,,10.70,147.30
2022.00,3.00,21.00,0.00,47.04,111.84,26.73,11.23,-1.73,0.40,-0.82,72.41,,,,6.67,94.32
2022.00,3.00,21.00,1.00,48.15,107.97,26.28,10.47,-1.50,0.12,-0.40,64.96,,,,6.45,88.58
2022.00,3.00,21.00,2.00,49.26,104.11,26.22,9.70,-1.27,-0.17,0.01,52.71,,,,6.10,90.50
2022.00,3.00,21.00,3.00,50.37,100.25,26.31,8.94,-1.03,-0.45,0.43,64.23,,,,6.42,139.62
2022.00,3.00,21.00,4.00,53.82,97.33,25.71,8.86,-0.29,-0.79,-0.20,53.73,,,,14.75,153.15
2022.00,3.00,21.00,5.00,57.28,94.42,26.68,8.78,0.46,-1.13,-0.83,21.21,,,,61.83,93.75
2022.00,3.00,21.00,6.00,60.73,91.51,24.15,8.70,1.21,-1.48,-1.46,55.15,,,,102.03,57.77
2022.00,3.00,21.00,7.00,65.87,79.12,24.93,9.47,1.70,-1.53,-0.46,103.98,,,,130.75,31.70
2022.00,3.00,21.00,8.00,71.01,66.73,23.78,10.24,2.19,-1.58,0.54,56.61,,,,125.03,36.83
2022.00,3.00,21.00,9.00,76.15,54.33,23.93,11.01,2.68,-1.64,1.53,41.71,0.64,0.41,1.56,115.67,43.30
2022.00,3.00,21.00,10.00,89.88,64.14,24.81,10.57,2.09,-1.97,1.15,42.07,,,,106.93,44.88
2022.00,3.00,21.00,11.00,103.61,73.95,24.54,10.13,1.51,-2.30,0.77,72.62,,,,86.60,45.20
2022.00,3.00,21.00,12.00,117.33,83.76,23.79,9.69,0.93,-2.63,0.38,32.29,,,,57.85,58.48
2022.00,3.00,21.00,13.00,102.38,75.36,24.49,9.08,1.33,-2.57,0.23,44.82,,,,22.50,98.20
2022.00,3.00,21.00,14.00,87.44,66.97,25.84,8.47,1.72,-2.50,0.09,22.58,,,,10.90,106.10
2022.00,3.00,21.00,15.00,72.49,58.58,25.60,7.86,2.11,-2.43,-0.06,26.75,,,,4.83,113.55
2022.00,3.00,21.00,16.00,65.69,63.52,26.73,8.32,1.91,-2.02,-0.04,20.95,,,,4.95,115.97
2022.00,3.00,21.00,17.00,58.89,68.46,24.29,8.79,1.71,-1.60,-0.01,53.98,,,,11.47,105.42
2022.00,3.00,21.00,18.00,52.10,73.40,25.67,9.25,1.50,-1.18,0.01,86.02,,,,22.60,80.35
2022.00,3.00,21.00,19.00,52.89,71.13,27.86,8.80,1.40,-1.71,0.09,23.62,,,,22.82,67.90
2022.00,3.00,21.00,20.00,53.68,68.87,22.95,8.34,1.30,-2.25,0.17,72.29,,,,29.00,50.93
2022.00,3.00,21.00,21.00,54.47,66.60,24.06,7.88,1.20,-2.78,0.25,166.59,,,,42.38,40.20
2022.00,3.00,21.00,22.00,44.97,79.23,23.09,8.35,1.65,-2.57,-0.26,69.48,,,,39.35,39.15
2022.00,3.00,21.00,23.00,35.47,91.87,23.52,8.83,2.10,-2.37,-0.77,87.97,,,,32.95,40.03
2023.00,7.00,1.00,0.00,46.64,48.40,30.18,19.35,-1.24,1.78,-0.94,53.33,,,,6.50,14.40
2023.00,7.00,1.00,1.00,39.60,56.06,30.94,19.35,-1.02,1.72,-0.62,281.70,,,,6.45,15.10
2023.00,7.00,1.00,2.00,32.56,63.73,31.10,19.35,-0.79,1.65,-0.30,293.70,,,,8.35,13.82
2023.00,7.00,1.00,3.00,25.52,71.40,33.19,19.36,-0.57,1.59,0.01,463.08,,,,13.43,9.62
2023.00,7.00,1.00,4.00,25.74,65.98,30.87,19.38,-0.86,0.66,-0.37,389.75,,,,21.15,8.07
2023.00,7.00,1.00,5.00,25.95,60.56,31.88,19.41,-1.15,-0.26,-0.75,199.74,,,,26.50,9.90
2023.00,7.00,1.00,6.00,26.16,55.14,30.41,19.44,-1.44,-1.18,-1.14,210.81,,,,34.88,8.62
2023.00,7.00,1.00,7.00,33.83,65.75,28.70,19.06,-0.26,-0.96,-1.07,591.70,,,,41.90,10.20
2023.00,7.00,1.00,8.00,41.50,76.36,28.94,18.68,0.91,-0.73,-1.00,149.26,0.62,1.64,0.37,44.68,13.83
2023.00,7.00,1.00,9.00,49.18,86.97,30.97,18.30,2.08,-0.50,-0.94,74.02,,,,38.80,8.55
2023.00,7.00,1.00,10.00,33.05,104.18,30.83,17.44,2.97,0.45,-0.66,218.23,,,,39.97,6.55
2023.00,7.00,1.00,11.00,16.92,121.38,32.37,16.59,3.87,1.40,-0.37,387.62,,,,38.52,6.88
2023.00,7.00,1.00,12.00,0.79,138.59,32.46,15.74,4.76,2.35,-0.09,281.28,,,,40.10,7.27
2023.00,7.00,1.00,13.00,0.53,133.31,31.58,15.42,3.83,2.57,0.20,538.15,,,,30.80,11.85
2023.00,7.00,1.00,14.00,0.26,128.04,30.14,15.11,2.91,2.80,0.49,245.53,,,,24.80,16.30
2023.00,7.00,1.00,15.00,0.00,122.76,30.67,14.80,1.98,3.02,0.78,158.73,,,,13.08,27.90
2023.00,7.00,1.00,16.00,23.47,102.02,31.89,15.83,1.92,2.93,0.30,219.07,,,,12.75,24.12
2023.00,7.00,1.00,17.00,46.94,81.28,32.66,16.86,1.85,2.83,-0.18,554.84,,,,15.73,12.60
2023.00,7.00,1.00,18.00,70.41,60.54,30.53,17.89,1.79,2.73,-0.66,518.49,,,,12.25,16.00
2023.00,7.00,1.00,19.00,56.82,72.32,29.54,17.95,2.40,1.94,-0.61,396.53,,,,12.78,12.35
2023.00,7.00,1.00,20.00,43.22,84.09,29.19,18.01,3.01,1.15,-0.56,379.08,,,,12.40,10.35
2023.00,7.00,1.00,21.00,29.63,95.87,26.89,18.08,3.63,0.36,-0.50,382.64,,,,10.50,10.20
2023.00,7.00,1.00,22.00,21.71,102.71,27.57,17.15,3.41,0.42,0.11,190.84,,,,9.10,8.60
2023.00,7.00,1.00,23.00,13.78,109.54,28.97,16.23,3.20,0.48,0.72,416.32,,,,6.05,15.25
2022.00,10.00,18.00,0.00,0.11,121.47,29.36,6.92,1.85,-1.24,3.83,274.42,,,,1.80,67.55
2022.00,10.00,18.00,1.00,0.17,122.82,29.88,6.61,1.50,-1.45,3.99,352.37,,,,1.98,74.45
2022.00,10.00,18.00,2.00,0.23,124.18,29.63,6.30,1.15,-1.66,4.15,254.79,,,,2.62,85.12
2022.00,10.00,18.00,3.00,0.28,125.54,29.90,5.99,0.80,-1.87,4.31,316.00,,,,2.58,108.18
2022.00,10.00,18.00,4.00,0.21,119.71,29.85,5.69,0.75,-1.96,4.04,222.08,,,,10.97,119.53
2022.00,10.00,18.00,5.00,0.14,113.89,29.48,5.39,0.70,-2.04,3.78,45.32,,,,37.50,94.90
2022.00,10.00,18.00,6.00,0.07,108.06,30.89,5.09,0.65,-2.12,3.51,19.67,,,,69.95,65.35
2022.00,10.00,18.00,7.00,0.05,107.56,31.56,5.21,1.34,-1.98,3.11,16.38,,,,87.88,49.15
2022.00,10.00,18.00,8.00,0.03,107.06,29.85,5.32,2.03,-1.83,2.70,61.77,0.92,5.13,0.18,107.20,46.83
2022.00,10.00,18.00,9.00,0.02,106.56,29.87,5.43,2.72,-1.69,2.29,53.94,,,,104.17,51.60
2022.00,10.00,18.00,10.00,0.01,112.44,29.17,5.65,2.57,-1.52,2.41,59.79,,,,74.58,57.60
2022.00,10.00,18.00,11.00,0.01,118.33,29.88,5.87,2.42,-1.35,2.52,102.06,,,,70.20,74.73
2022.00,10.00,18.00,12.00,0.01,124.22,26.21,6.09,2.26,-1.18,2.64,197.14,,,,22.73,136.68
2022.00,10.00,18.00,13.00,0.12,125.69,31.19,6.77,2.24,-1.29,2.81,25.04,,,,1.20,164.50
2022.00,10.00,18.00,14.00,0.23,127.16,31.06,7.44,2.22,-1.40,2.98,62.57,,,,1.15,137.62
2022.00,10.00,18.00,15.00,0.35,128.64,27.72,8.12,2.20,-1.51,3.16,89.02,,,,3.40,124.67
2022.00,10.00,18.00,16.00,0.23,136.56,27.31,7.99,0.85,-1.25,3.16,338.25,,,,3.52,139.60
2022.00,10.00,18.00,17.00,0.12,144.49,25.66,7.87,-0.50,-0.98,3.16,272.35,,,,2.55,111.03
2022.00,10.00,18.00,18.00,0.01,152.41,26.87,7.75,-1.86,-0.72,3.16,55.30,,,,2.48,112.85
2022.00,10.00,18.00,19.00,0.02,144.46,28.77,7.58,-2.01,-0.58,3.66,62.06,,,,2.05,108.28
2022.00,10.00,18.00,20.00,0.03,136.50,29.29,7.41,-2.16,-0.44,4.17,77.26,,,,3.50,99.88
2022.00,10.00,18.00,21.00,0.04,128.55,27.94,7.24,-2.31,-0.30,4.67,39.02,,,,2.00,97.70
2022.00,10.00,18.00,22.00,0.03,133.38,28.68,7.16,-2.21,-0.28,4.43,114.38,,,,2.58,92.22
2022.00,10.00,18.00,23.00,0.02,138.22,27.89,7.08,-2.11,-0.26,4.18,633.26,,,,1.60,84.00
2021.00,11.00,13.00,0.00,190.31,12.66,27.41,4.94,0.30,-0.09,-3.25,734.04,,,,4.00,84.87
2021.00,11.00,13.00,1.00,204.38,13.47,22.95,5.52,-0.38,0.81,-3.37,677.44,,,,3.77,77.20
2021.00,11.00,13.00,2.00,218.46,14.29,31.79,6.11,-1.06,1.71,-3.49,1753.67,,,,5.35,72.50
2021.00,11.00,13.00,3.00,232.53,15.11,33.21,6.70,-1.74,2.61,-3.62,1280.11,,,,5.30,91.85
2021.00,11.00,13.00,4.00,235.58,15.32,34.17,6.58,-1.79,1.19,-3.72,1672.24,,,,5.50,125.30
2021.00,11.00,13.00,5.00,238.62,15.53,32.65,6.45,-1.84,-0.22,-3.82,1448.13,,,,15.12,137.28
2021.00,11.00,13.00,6.00,241.67,15.74,34.69,6.33,-1.89,-1.64,-3.92,2414.59,,,,36.35,116.45
2021.00,11.00,13.00,7.00,215.00,13.93,36.48,6.19,-2.46,-1.92,-2.93,2210.23,,,,63.40,96.72
2021.00,11.00,13.00,8.00,188.34,12.11,37.28,6.04,-3.04,-2.21,-1.94,2791.05,,,,84.33,76.73
2021.00,11.00,13.00,9.00,161.68,10.30,38.63,5.89,-3.61,-2.49,-0.95,2844.52,2.52,3.50,0.72,77.75,70.38
2021.00,11.00,13.00,10.00,150.25,10.04,37.34,6.96,-2.84,-1.84,-1.51,1345.37,,,,48.42,73.20
2021.00,11.00,13.00,11.00,138.82,9.78,36.32,8.03,-2.07,-1.19,-2.07,1256.68,,,,15.28,110.00
2021.00,11.00,13.00,12.00,127.38,9.52,36.41,9.09,-1.31,-0.55,-2.63,1402.00,,,,3.45,147.90
2021.00,11.00,13.00,13.00,137.56,9.53,37.71,9.01,-0.39,-0.64,-2.85,2206.95,,,,3.12,139.40
2021.00,11.00,13.00,14.00,147.74,9.54,36.86,8.93,0.52,-0.74,-3.07,2132.46,,,,2.90,132.22
2021.00,11.00,13.00,15.00,157.92,9.55,35.22,8.84,1.43,-0.83,-3.29,1909.83,,,,3.40,134.55
2021.00,11.00,13.00,16.00,155.71,9.56,32.60,8.91,0.74,-0.72,-3.10,761.31,,,,3.30,121.85
2021.00,11.00,13.00,17.00,153.49,9.57,34.49,8.99,0.04,-0.60,-2.91,1108.76,,,,3.77,113.10
2021.00,11.00,13.00,18.00,151.27,9.58,36.17,9.06,-0.66,-0.49,-2.71,1803.11,,,,3.65,106.40
2021.00,11.00,13.00,19.00,156.35,9.28,36.51,9.07,-1.17,-0.70,-2.59,2281.33,,,,3.38,101.97
2021.00,11.00,13.00,20.00,161.43,8.98,38.55,9.08,-1.69,-0.91,-2.46,2680.68,,,,2.80,89.02
2021.00,11.00,13.00,21.00,166.51,8.67,41.01,9.09,-2.20,-1.12,-2.34,3121.46,,,,3.57,74.50
2021.00,11.00,13.00,22.00,166.35,11.51,41.41,8.39,-1.38,-0.32,-2.30,3007.64,,,,2.90,75.03
2021.00,11.00,13.00,23.00,166.20,14.34,36.84,7.69,-0.56,0.48,-2.26,1680.73,,,,3.12,70.27
2020.00,10.00,10.00,0.00,113.40,29.77,25.27,20.54,-2.60,-0.41,-2.12,1545.47,,,,6.25,49.00
2020.00,10.00,10.00,1.00,119.34,24.35,23.86,20.47,-2.76,0.54,-2.39,750.50,,,,9.70,50.10
2020.00,10.00,10.00,2.00,125.28,18.92,23.08,20.39,-2.92,1.48,-2.67,784.09,,,,3.77,53.00
2020.00,10.00,10.00,3.00,131.22,13.49,18.18,20.31,-3.08,2.43,-2.95,707.51,,,,10.25,55.45
2020.00,10.00,10.00,4.00,118.24,11.29,18.85,19.95,-2.67,1.62,-3.14,723.61,,,,16.20,64.97
2020.00,10.00,10.00,5.00,105.25,9.08,21.45,19.58,-2.26,0.81,-3.33,717.18,,,,71.05,61.95
2020.00,10.00,10.00,6.00,92.27,6.88,22.69,19.22,-1.85,0.00,-3.52,875.95,,,,139.18,54.15
2020.00,10.00,10.00,7.00,94.22,7.77,21.58,19.98,-2.27,0.31,-3.77,741.84,,,,165.43,36.83
2020.00,10.00,10.00,8.00,96.18,8.67,21.87,20.75,-2.69,0.61,-4.03,933.12,1.67,1.06,1.57,160.57,28.40
2020.00,10.00,10.00,9.00,98.14,9.56,23.21,21.51,-3.11,0.91,-4.28,841.07,,,,136.30,29.33
2020.00,10.00,10.00,10.00,97.46,10.18,22.27,21.06,-3.18,0.94,-3.66,798.28,,,,110.88,32.30
2020.00,10.00,10.00,11.00,96.77,10.79,19.28,20.61,-3.24,0.97,-3.04,681.43,,,,92.18,38.48
2020.00,10.00,10.00,12.00,96.09,11.40,19.46,20.16,-3.31,1.00,-2.41,781.85,,,,55.15,61.60
2020.00,10.00,10.00,13.00,107.80,12.41,21.98,20.46,-3.61,0.53,-1.87,754.76,,,,6.42,87.83
2020.00,10.00,10.00,14.00,119.52,13.42,24.58,20.77,-3.91,0.05,-1.32,957.53,,,,5.93,84.93
2020.00,10.00,10.00,15.00,131.23,14.42,26.22,21.07,-4.21,-0.43,-0.77,835.53,,,,3.93,82.60
2020.00,10.00,10.00,16.00,110.63,15.74,26.46,20.77,-4.66,-0.89,-1.19,903.65,,,,6.23,78.10
2020.00,10.00,10.00,17.00,90.04,17.05,27.74,20.48,-5.10,-1.35,-1.61,713.82,,,,2.93,72.82
2020.00,10.00,10.00,18.00,69.44,18.37,27.84,20.18,-5.55,-1.81,-2.03,1119.70,,,,8.90,67.55
2020.00,10.00,10.00,19.00,86.27,18.75,27.67,20.51,-5.35,-1.67,-2.44,997.23,,,,6.53,61.80
2020.00,10.00,10.00,20.00,103.09,19.14,27.51,20.84,-5.15,-1.52,-2.84,879.69,,,,2.70,55.95
2020.00,10.00,10.00,21.00,119.91,19.53,29.85,21.17,-4.96,-1.38,-3.25,913.40,,,,7.47,51.60
2020.00,10.00,10.00,22.00,113.25,19.06,28.04,21.44,-4.55,-0.34,-3.52,651.72,,,,3.90,49.35
2020.00,10.00,10.00,23.00,106.60,18.59,28.56,21.71,-4.14,0.70,-3.80,1117.85,,,,5.00,46.35
2020.00,7.00,19.00,0.00,32.13,70.06,28.67,15.19,2.45,-1.18,1.99,844.32,,,,5.67,19.70
2020.00,7.00,19.00,1.00,25.64,111.62,28.31,16.27,2.02,-1.29,1.75,659.00,,,,14.03,26.00
2020.00,7.00,19.00,2.00,19.15,153.17,27.17,17.34,1.60,-1.40,1.50,693.71,,,,33.58,13.05
2020.00,7.00,19.00,3.00,12.66,194.73,28.74,18.42,1.17,-1.51,1.26,651.89,,,,17.17,28.60
2020.00,7.00,19.00,4.00,20.42,140.90,28.05,17.77,1.49,-1.60,0.61,657.43,,,,13.87,29.55
2020.00,7.00,19.00,5.00,28.18,87.07,28.40,17.13,1.80,-1.70,-0.03,883.85,,,,12.85,35.40
2020.00,7.00,19.00,6.00,35.94,33.24,27.95,16.48,2.11,-1.79,-0.67,722.50,,,,29.40,34.93
2020.00,7.00,19.00,7.00,39.27,31.29,28.21,16.34,1.70,-1.75,-0.73,1107.00,,,,65.38,25.80
2020.00,7.00,19.00,8.00,42.60,29.35,27.59,16.20,1.29,-1.70,-0.79,918.88,,,,89.77,17.52
2020.00,7.00,19.00,9.00,45.93,27.40,26.82,16.07,0.88,-1.65,-0.85,969.65,,,,87.65,17.48
2020.00,7.00,19.00,10.00,33.25,32.75,26.81,15.79,1.44,-1.47,-0.11,792.82,,,,67.77,16.35
2020.00,7.00,19.00,11.00,20.57,38.10,25.83,15.52,2.01,-1.28,0.62,608.55,,,,64.80,16.62
2020.00,7.00,19.00,12.00,7.88,43.45,27.92,15.25,2.57,-1.10,1.36,774.49,,,,53.55,22.30
2020.00,7.00,19.00,13.00,18.69,39.31,28.94,15.21,1.84,-1.21,1.23,773.47,,,,36.73,30.28
2020.00,7.00,19.00,14.00,29.50,35.17,27.41,15.17,1.11,-1.32,1.11,463.95,,,,37.48,33.22
2020.00,7.00,19.00,15.00,40.31,31.03,28.15,15.12,0.38,-1.43,0.98,713.33,,,,5.35,60.88
2020.00,7.00,19.00,16.00,34.63,30.92,28.45,15.31,0.32,-0.89,0.72,786.74,,,,5.03,62.92
2020.00,7.00,19.00,17.00,28.95,30.81,28.74,15.50,0.27,-0.36,0.46,675.29,,,,5.17,54.35
2020.00,7.00,19.00,18.00,23.27,30.70,28.73,15.69,0.21,0.18,0.20,1052.41,,,,20.30,33.32
2020.00,7.00,19.00,19.00,29.49,35.89,28.79,15.51,0.80,-0.28,0.46,1021.10,,,,53.80,12.65
2020.00,7.00,19.00,20.00,35.70,41.08,28.70,15.34,1.38,-0.74,0.71,789.07,,,,45.00,14.45
2020.00,7.00,19.00,21.00,41.92,46.27,28.50,15.17,1.97,-1.20,0.97,724.93,,,,39.52,19.50
2020.00,7.00,19.00,22.00,35.45,60.50,29.50,15.42,1.59,-1.32,1.70,1033.00,,,,35.05,21.62
2020.00,7.00,19.00,23.00,28.98,74.73,29.81,15.68,1.20,-1.45,2.42,904.70,,,,37.33,18.80
2020.00,6.00,7.00,0.00,47.81,38.28,11.73,11.29,-0.28,0.11,2.22,358.87,,,,31.05,25.90
2020.00,6.00,7.00,1.00,40.42,46.00,11.52,11.30,-0.53,-0.52,2.20,452.98,,,,31.93,18.80
2020.00,6.00,7.00,2.00,33.02,53.72,10.82,11.32,-0.78,-1.14,2.18,343.47,,,,31.58,37.15
2020.00,6.00,7.00,3.00,25.62,61.44,10.77,11.33,-1.04,-1.76,2.17,244.73,,,,32.80,27.73
2020.00,6.00,7.00,4.00,19.24,126.04,12.07,11.34,-0.75,-1.76,1.91,79.48,,,,33.50,17.05
2020.00,6.00,7.00,5.00,12.86,190.63,12.09,11.36,-0.46,-1.76,1.65,64.51,,,,32.50,20.65
2020.00,6.00,7.00,6.00,6.47,255.22,12.85,11.38,-0.17,-1.77,1.40,57.87,,,,29.88,18.30
2020.00,6.00,7.00,7.00,6.57,226.01,13.72,10.94,0.61,-1.47,1.36,79.84,1.04,3.26,0.32,31.83,15.78
2020.00,6.00,7.00,8.00,6.66,196.79,13.21,10.51,1.39,-1.18,1.33,55.09,,,,30.55,15.70
2020.00,6.00,7.00,9.00,6.75,167.58,14.06,10.07,2.18,-0.89,1.29,49.55,,,,31.90,13.85
2020.00,6.00,7.00,10.00,15.16,138.39,14.12,9.88,1.37,-1.45,1.43,106.17,,,,32.10,13.18
2020.00,6.00,7.00,11.00,23.56,109.19,13.90,9.70,0.56,-2.00,1.56,85.89,,,,31.60,12.12
2020.00,6.00,7.00,12.00,31.97,80.00,13.10,9.51,-0.25,-2.56,1.69,111.40,,,,31.62,14.68
2020.00,6.00,7.00,13.00,29.71,74.18,12.24,9.24,0.57,-2.22,2.50,103.51,,,,32.17,19.83
2020.00,6.00,7.00,14.00,27.45,68.36,10.77,8.97,1.39,-1.88,3.32,118.89,,,,30.80,27.32
2020.00,6.00,7.00,15.00,25.20,62.54,10.77,8.71,2.21,-1.55,4.13,136.66,,,,30.80,64.22
2020.00,6.00,7.00,16.00,24.13,72.65,11.30,8.98,2.31,-1.36,3.95,135.45,,,,31.05,50.97
2020.00,6.00,7.00,17.00,23.06,82.76,11.82,9.26,2.41,-1.18,3.78,124.61,,,,26.92,32.40
2020.00,6.00,7.00,18.00,21.98,92.87,13.58,9.54,2.51,-0.99,3.60,72.97,,,,29.90,51.40
2020.00,6.00,7.00,19.00,20.11,91.56,14.22,9.64,2.38,-1.04,3.27,62.83,,,,32.57,40.25
2020.00,6.00,7.00,20.00,18.23,90.25,13.88,9.74,2.26,-1.09,2.95,451.06,,,,33.00,44.22
2020.00,6.00,7.00,21.00,16.35,88.94,14.36,9.85,2.14,-1.14,2.62,323.37,,,,31.70,45.90
2020.00,6.00,7.00,22.00,14.53,108.18,15.52,9.85,2.24,-1.16,2.70,456.95,,,,32.33,40.83
2020.00,6.00,7.00,23.00,12.72,127.41,14.68,9.86,2.34,-1.18,2.78,177.68,,,,32.25,28.68
2023.00,11.00,28.00,0.00,0.57,105.44,23.21,13.31,0.26,1.15,1.01,44.32,,,,7.88,50.40
2023.00,11.00,28.00,1.00,0.45,117.35,25.20,13.50,0.45,1.28,1.14,33.05,,,,8.78,52.83
