year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2021.00,5.00,12.00,5.00,145.00,7.30,34.13,11.01,4.39,-1.71,-2.14,1280.11,,,,100.07,3.10
2021.00,5.00,12.00,6.00,142.06,5.20,34.33,10.62,4.02,-0.96,-1.87,2350.07,,,,114.78,2.90
2021.00,5.00,12.00,7.00,147.32,5.00,32.61,9.51,4.23,-1.82,-1.48,1946.53,,,,123.15,3.00
2021.00,5.00,12.00,8.00,152.57,4.79,30.40,8.39,4.45,-2.68,-1.08,1749.95,0.48,1.16,0.42,92.97,3.12
2021.00,5.00,12.00,9.00,157.83,4.59,31.64,7.27,4.66,-3.54,-0.69,1967.47,,,,92.28,3.25
2021.00,5.00,12.00,10.00,156.28,5.05,33.31,7.52,3.17,-2.19,-0.63,1716.73,,,,101.98,3.05
2021.00,5.00,12.00,11.00,154.72,5.51,33.75,7.77,1.67,-0.84,-0.57,2582.60,,,,121.00,2.70
2021.00,5.00,12.00,12.00,153.17,5.97,33.21,8.02,0.18,0.52,-0.51,1892.45,,,,125.05,2.88
2021.00,5.00,12.00,13.00,141.73,6.03,33.77,8.59,1.20,-0.11,-0.26,3100.44,,,,116.72,3.02
2021.00,5.00,12.00,14.00,130.29,6.09,33.48,9.15,2.22,-0.73,-0.02,2477.37,,,,84.90,3.05
2021.00,5.00,12.00,15.00,118.86,6.15,35.02,9.72,3.24,-1.35,0.23,3797.04,,,,78.90,3.00
2021.00,5.00,12.00,16.00,124.63,5.40,35.20,8.87,2.81,-2.21,-0.33,2597.19,,,,76.85,2.85
2021.00,5.00,12.00,17.00,130.40,4.64,36.02,8.02,2.37,-3.06,-0.89,3212.59,,,,61.35,2.80
2021.00,5.00,12.00,18.00,136.18,3.89,36.19,7.17,1.93,-3.92,-1.45,3696.25,,,,41.40,2.95
2021.00,5.00,12.00,19.00,140.38,4.13,36.60,7.00,3.18,-3.50,-1.38,3376.13,,,,24.00,3.12
2021.00,5.00,12.00,20.00,144.58,4.38,35.06,6.83,4.44,-3.08,-1.30,2016.91,,,,11.20,3.15
2021.00,5.00,12.00,21.00,148.77,4.62,33.20,6.66,5.69,-2.66,-1.22,1598.29,,,,39.77,3.20
2021.00,5.00,12.00,22.00,150.59,4.65,33.32,6.98,5.43,-4.00,-1.13,2192.09,,,,55.92,2.88
2021.00,5.00,12.00,23.00,152.40,4.68,33.58,7.31,5.16,-5.35,-1.04,2152.13,,,,54.05,2.97
2022.00,7.00,8.00,0.00,218.59,11.93,13.59,20.51,2.54,0.96,-1.02,46.45,,,,48.10,17.00
2022.00,7.00,8.00,1.00,191.82,12.48,16.94,20.74,2.57,0.62,-0.91,14.08,,,,24.80,34.58
2022.00,7.00,8.00,2.00,165.06,13.03,12.74,20.98,2.60,0.29,-0.80,33.83,,,,49.73,36.30
2022.00,7.00,8.00,3.00,138.29,13.58,13.82,21.21,2.64,-0.05,-0.69,43.99,,,,71.33,27.07
2022.00,7.00,8.00,4.00,140.00,13.28,11.87,21.27,2.71,-0.15,-0.41,45.89,,,,51.48,19.38
2022.00,7.00,8.00,5.00,141.71,12.98,13.55,21.34,2.77,-0.25,-0.12,97.41,,,,61.73,14.85
2022.00,7.00,8.00,6.00,143.42,12.68,11.79,21.41,2.84,-0.35,0.16,275.97,,,,75.95,15.45
2022.00,7.00,8.00,7.00,137.73,13.41,12.59,21.24,2.59,-0.42,-0.17,386.64,,,,79.90,15.57
2022.00,7.00,8.00,8.00,132.05,14.14,11.36,21.08,2.34,-0.50,-0.50,122.77,,,,88.20,13.43
2022.00,7.00,8.00,9.00,126.36,14.86,10.19,20.91,2.09,-0.58,-0.83,35.75,,,,90.35,12.05
2022.00,7.00,8.00,10.00,128.60,15.77,11.31,21.71,2.09,-0.73,-0.53,38.68,,,,88.78,11.05
2022.00,7.00,8.00,11.00,130.84,16.67,12.01,22.50,2.10,-0.89,-0.22,27.89,,,,83.40,12.45
2022.00,7.00,8.00,12.00,133.08,17.58,12.84,23.30,2.10,-1.05,0.09,31.03,,,,75.65,13.15
2022.00,7.00,8.00,13.00,137.01,16.52,13.89,22.96,1.88,-1.05,-0.01,24.67,,,,67.17,16.25
2022.00,7.00,8.00,14.00,140.94,15.46,14.12,22.63,1.67,-1.06,-0.10,23.77,,,,55.57,18.80
2022.00,7.00,8.00,15.00,144.87,14.40,14.79,22.29,1.45,-1.06,-0.20,81.15,,,,51.60,36.33
2022.00,7.00,8.00,16.00,153.60,15.92,13.20,22.33,1.32,-0.96,-0.03,44.53,,,,31.88,38.80
2022.00,7.00,8.00,17.00,162.34,17.43,14.22,22.37,1.18,-0.85,0.14,33.68,,,,24.05,44.62
2022.00,7.00,8.00,18.00,171.07,18.95,12.20,22.41,1.04,-0.75,0.31,76.06,,,,31.70,24.15
2022.00,7.00,8.00,19.00,161.87,21.65,10.78,22.42,1.44,-1.07,-0.09,44.01,,,,31.35,20.53
2022.00,7.00,8.00,20.00,152.66,24.36,12.09,22.43,1.84,-1.40,-0.49,66.29,,,,25.70,21.73
2022.00,7.00,8.00,21.00,143.46,27.06,10.72,22.45,2.24,-1.72,-0.88,46.84,,,,25.85,18.30
2022.00,7.00,8.00,22.00,133.15,22.91,12.06,21.92,2.34,-1.83,-0.98,67.77,,,,13.07,22.97
2022.00,7.00,8.00,23.00,122.84,18.76,13.05,21.39,2.43,-1.93,-1.08,53.59,,,,35.62,27.42
2019.00,11.00,25.00,0.00,3.25,76.07,11.88,21.91,0.89,-1.07,0.67,28.06,,,,8.93,36.53
2019.00,11.00,25.00,1.00,12.34,65.75,14.09,21.82,0.40,-0.98,0.03,88.86,,,,8.45,38.02
2019.00,11.00,25.00,2.00,21.44,55.43,11.40,21.74,-0.09,-0.89,-0.62,110.20,,,,8.78,39.35
2019.00,11.00,25.00,3.00,30.53,45.12,11.95,21.65,-0.58,-0.80,-1.27,101.27,,,,10.00,50.62
2019.00,11.00,25.00,4.00,21.26,64.29,13.79,21.96,-0.15,-0.89,-0.38,14.91,,,,19.02,50.08
2019.00,11.00,25.00,5.00,11.98,83.47,17.64,22.26,0.28,-0.97,0.51,437.93,,,,37.85,36.98
2019.00,11.00,25.00,6.00,2.70,102.64,15.92,22.57,0.71,-1.06,1.40,82.62,,,,57.85,39.00
2019.00,11.00,25.00,7.00,3.28,97.58,11.06,21.44,0.51,-1.38,1.54,73.10,,,,74.55,31.92
2019.00,11.00,25.00,8.00,3.85,92.52,8.61,20.31,0.31,-1.70,1.68,105.42,,1.07,,84.27,24.72
2019.00,11.00,25.00,9.00,4.43,87.45,9.24,19.18,0.12,-2.03,1.82,115.48,,,,90.28,21.70
2019.00,11.00,25.00,10.00,17.29,74.97,9.29,19.34,-0.51,-1.77,2.35,35.44,,,,95.20,22.07
2019.00,11.00,25.00,11.00,30.15,62.49,11.23,19.51,-1.13,-1.51,2.87,52.67,,,,77.92,24.57
2019.00,11.00,25.00,12.00,43.01,50.01,12.23,19.68,-1.76,-1.25,3.40,143.33,,,,48.73,34.98
2019.00,11.00,25.00,13.00,52.88,39.03,12.27,19.60,-2.27,-1.12,3.14,81.52,,,,26.75,28.80
2019.00,11.00,25.00,14.00,62.76,28.04,15.19,19.53,-2.78,-0.98,2.87,18.19,,,,9.65,50.50
2019.00,11.00,25.00,15.00,72.64,17.06,14.71,19.46,-3.29,-0.84,2.61,53.17,,,,8.57,62.05
2019.00,11.00,25.00,16.00,59.93,19.18,13.07,19.74,-2.25,0.21,1.42,35.75,,,,10.93,62.45
2019.00,11.00,25.00,17.00,47.23,21.30,14.77,20.02,-1.21,1.27,0.22,35.78,,,,10.98,53.67
2019.00,11.00,25.00,18.00,34.53,23.43,14.30,20.30,-0.16,2.32,-0.98,120.09,,,,20.83,51.70
2019.00,11.00,25.00,19.00,42.44,21.10,12.20,20.20,0.20,1.31,-0.19,50.07,,,,19.45,38.45
2019.00,11.00,25.00,20.00,50.35,18.78,13.16,20.11,0.56,0.30,0.60,49.57,,,,21.40,33.12
2019.00,11.00,25.00,21.00,58.26,16.45,12.93,20.01,0.93,-0.71,1.39,50.81,,,,20.02,33.30
2019.00,11.00,25.00,22.00,61.60,15.87,13.60,19.69,1.06,-0.72,1.13,36.58,,,,20.90,30.45
2019.00,11.00,25.00,23.00,64.94,15.29,13.62,19.37,1.19,-0.73,0.87,20.29,,,,9.90,32.17
2024.00,2.00,5.00,0.00,42.45,33.55,18.66,5.61,0.68,-2.38,-0.97,156.23,,,,4.55,35.92
2024.00,2.00,5.00,1.00,48.35,31.49,17.78,5.81,0.75,-2.36,-0.78,17.27,,,,4.83,37.45
2024.00,2.00,5.00,2.00,54.25,29.43,18.17,6.01,0.82,-2.34,-0.60,61.22,,,,5.47,32.15
2024.00,2.00,5.00,3.00,60.16,27.37,18.86,6.21,0.90,-2.31,-0.42,208.18,,,,6.25,31.27
2024.00,2.00,5.00,4.00,52.85,31.30,17.14,6.21,1.13,-2.06,-0.50,98.63,,,,8.52,35.08
2024.00,2.00,5.00,5.00,45.55,35.24,16.30,6.21,1.36,-1.80,-0.58,98.40,,,,14.62,24.02
2024.00,2.00,5.00,6.00,38.24,39.17,14.96,6.21,1.60,-1.54,-0.66,57.43,,,,19.18,23.88
2024.00,2.00,5.00,7.00,38.33,43.66,13.97,6.09,0.61,-1.25,-0.69,70.35,,,,25.75,25.70
2024.00,2.00,5.00,8.00,38.42,48.16,15.96,5.98,-0.37,-0.95,-0.71,65.10,0.45,2.27,0.20,35.40,22.07
2024.00,2.00,5.00,9.00,38.51,52.65,16.18,5.86,-1.35,-0.66,-0.74,50.13,,,,48.10,22.15
2024.00,2.00,5.00,10.00,37.67,49.87,17.65,6.48,-0.95,-1.13,-0.61,175.85,,,,56.03,22.15
2024.00,2.00,5.00,11.00,36.82,47.09,17.49,7.09,-0.54,-1.60,-0.49,136.60,,,,54.25,22.68
2024.00,2.00,5.00,12.00,35.98,44.32,18.48,7.71,-0.13,-2.08,-0.36,354.34,,,,44.85,23.82
2024.00,2.00,5.00,13.00,31.11,45.94,17.31,8.99,0.05,-1.82,-0.61,215.90,,,,33.85,27.00
2024.00,2.00,5.00,14.00,26.24,47.56,14.51,10.28,0.23,-1.57,-0.86,72.99,,,,25.25,28.80
2024.00,2.00,5.00,15.00,21.37,49.18,14.17,11.56,0.41,-1.31,-1.10,32.31,,,,17.02,30.92
2024.00,2.00,5.00,16.00,31.82,42.91,13.63,10.31,0.51,-1.51,-0.91,28.12,,,,16.95,26.20
2024.00,2.00,5.00,17.00,42.27,36.63,13.62,9.06,0.60,-1.72,-0.73,17.99,,,,11.53,29.27
2024.00,2.00,5.00,18.00,52.72,30.36,16.41,7.81,0.69,-1.92,-0.54,49.64,,,,21.80,24.77
2024.00,2.00,5.00,19.00,51.19,31.44,16.57,7.16,0.26,-1.97,-0.82,175.30,,,,25.70,19.92
2024.00,2.00,5.00,20.00,49.66,32.51,17.06,6.50,-0.18,-2.03,-1.09,69.73,,,,25.60,19.02
2024.00,2.00,5.00,21.00,48.13,33.59,16.94,5.85,-0.61,-2.08,-1.37,29.58,,,,16.95,21.80
2024.00,2.00,5.00,22.00,44.22,34.66,16.89,6.06,-0.83,-2.02,-0.89,64.52,,,,16.70,32.92
2024.00,2.00,5.00,23.00,40.31,35.73,15.93,6.27,-1.05,-1.96,-0.42,214.12,,,,17.70,25.73
2021.00,1.00,9.00,0.00,90.30,17.00,27.99,19.22,-3.04,0.20,-2.67,844.72,,,,8.60,33.80
2021.00,1.00,9.00,1.00,96.50,19.15,29.42,19.72,-2.97,0.56,-2.33,1125.60,,,,9.55,32.30
2021.00,1.00,9.00,2.00,102.71,21.30,30.37,20.23,-2.91,0.92,-1.99,1140.86,,,,9.22,31.88
2021.00,1.00,9.00,3.00,108.91,23.45,29.92,20.73,-2.84,1.27,-1.65,1641.56,,,,11.70,29.68
2021.00,1.00,9.00,4.00,113.80,25.76,29.22,20.46,-2.65,1.40,-2.01,1475.88,,,,15.53,30.17
2021.00,1.00,9.00,5.00,118.68,28.07,28.78,20.19,-2.45,1.53,-2.38,2727.42,,,,22.12,30.93
2021.00,1.00,9.00,6.00,123.57,30.38,27.04,19.92,-2.26,1.66,-2.75,2320.09,,,,33.45,33.30
2021.00,1.00,9.00,7.00,140.60,40.23,26.71,20.86,-2.36,1.95,-2.13,1274.78,,,,41.30,35.78
2021.00,1.00,9.00,8.00,157.64,50.08,28.58,21.79,-2.46,2.25,-1.52,1175.33,1.03,0.67,1.53,49.62,37.67
2021.00,1.00,9.00,9.00,174.68,59.92,28.97,22.73,-2.56,2.55,-0.90,940.48,,,,58.53,27.60
2021.00,1.00,9.00,10.00,159.71,53.73,29.27,22.11,-2.44,2.38,-1.74,1823.54,,,,57.00,24.45
2021.00,1.00,9.00,11.00,144.73,47.54,29.05,21.49,-2.33,2.22,-2.57,1247.86,,,,54.45,21.03
2021.00,1.00,9.00,12.00,129.76,41.34,29.75,20.87,-2.22,2.06,-3.41,989.75,,,,44.70,24.12
2021.00,1.00,9.00,13.00,122.31,43.09,28.36,21.37,-1.98,2.06,-2.98,1070.78,,,,31.20,32.10
2021.00,1.00,9.00,14.00,114.86,44.84,29.76,21.87,-1.75,2.06,-2.55,1036.19,,,,23.88,39.45
2021.00,1.00,9.00,15.00,107.41,46.59,29.49,22.38,-1.51,2.05,-2.12,1402.72,,,,23.62,33.17
2021.00,1.00,9.00,16.00,106.58,37.67,29.98,21.14,-1.71,1.14,-1.90,1382.59,,,,25.10,29.05
2021.00,1.00,9.00,17.00,105.76,28.74,26.30,19.91,-1.92,0.22,-1.68,614.67,,,,29.72,23.30
2021.00,1.00,9.00,18.00,104.93,19.82,28.08,18.67,-2.12,-0.70,-1.45,1049.42,,,,18.30,26.38
2021.00,1.00,9.00,19.00,100.47,18.36,28.70,18.40,-1.73,-0.54,-1.12,1875.89,,,,27.75,19.55
2021.00,1.00,9.00,20.00,96.02,16.91,29.71,18.12,-1.33,-0.39,-0.78,1065.55,,,,34.80,14.68
2021.00,1.00,9.00,21.00,91.57,15.45,29.88,17.84,-0.93,-0.24,-0.44,1245.11,,,,31.12,14.90
2021.00,1.00,9.00,22.00,89.69,16.16,30.86,17.87,-1.60,-0.12,-0.42,1104.49,,,,25.35,20.98
2021.00,1.00,9.00,23.00,87.80,16.87,31.33,17.90,-2.27,0.01,-0.40,1180.19,,,,31.20,18.43
2023.00,5.00,1.00,0.00,20.13,79.53,29.52,5.83,1.14,-1.53,-0.10,228.45,,,,23.18,11.05
2023.00,5.00,1.00,1.00,15.73,81.06,30.72,6.14,0.61,-1.51,-0.06,156.94,,,,16.68,9.93
2023.00,5.00,1.00,2.00,11.33,82.58,26.81,6.44,0.08,-1.49,-0.02,118.90,,,,14.93,10.70
2023.00,5.00,1.00,3.00,6.93,84.10,27.96,6.75,-0.44,-1.48,0.03,298.85,,,,12.85,12.68
2023.00,5.00,1.00,4.00,23.17,80.47,26.73,6.28,-0.99,-0.86,-0.14,90.40,,,,13.62,15.30
2023.00,5.00,1.00,5.00,39.41,76.85,26.21,5.81,-1.54,-0.24,-0.32,246.55,,,,19.60,14.32
2023.00,5.00,1.00,6.00,55.65,73.23,29.28,5.34,-2.10,0.37,-0.49,196.38,,,,20.57,12.50
2023.00,5.00,1.00,7.00,37.45,105.25,29.15,5.31,-2.33,0.43,-0.42,39.96,,,,21.77,9.25
2023.00,5.00,1.00,8.00,19.25,137.27,31.16,5.28,-2.57,0.48,-0.35,13.38,,,,20.70,8.33
2023.00,5.00,1.00,9.00,1.04,169.28,30.33,5.24,-2.81,0.54,-0.28,233.63,,,,15.88,9.28
2023.00,5.00,1.00,10.00,20.62,134.46,30.28,6.06,-3.36,0.90,-0.59,168.59,,,,16.72,10.15
2023.00,5.00,1.00,11.00,40.21,99.65,30.12,6.87,-3.91,1.27,-0.90,42.84,,,,14.60,9.97
2023.00,5.00,1.00,12.00,59.79,64.83,30.74,7.68,-4.46,1.64,-1.20,165.20,,,,16.35,9.60
2023.00,5.00,1.00,13.00,63.54,61.40,30.73,8.28,-3.63,1.99,-1.36,20.46,,,,16.82,9.55
2023.00,5.00,1.00,14.00,67.29,57.97,31.09,8.87,-2.80,2.34,-1.52,23.80,,,,13.40,11.68
2023.00,5.00,1.00,15.00,71.04,54.54,31.51,9.47,-1.98,2.69,-1.68,79.97,,,,11.67,12.50
2023.00,5.00,1.00,16.00,67.19,51.51,32.43,9.59,-1.74,1.56,-1.79,261.99,,,,11.75,12.90
2023.00,5.00,1.00,17.00,63.33,48.47,33.06,9.71,-1.50,0.43,-1.90,219.67,,,,10.15,11.90
2023.00,5.00,1.00,18.00,59.47,45.44,33.05,9.83,-1.26,-0.71,-2.01,168.62,,,,7.30,12.85
2023.00,5.00,1.00,19.00,39.67,91.16,31.42,9.76,-0.77,-1.23,-1.54,291.64,,,,9.18,14.40
2023.00,5.00,1.00,20.00,19.87,136.89,32.06,9.69,-0.28,-1.75,-1.08,120.89,,,,19.02,10.95
2023.00,5.00,1.00,21.00,0.07,182.61,32.12,9.62,0.21,-2.27,-0.61,19.71,,,,35.85,10.22
2023.00,5.00,1.00,22.00,1.98,164.49,31.75,9.89,-0.16,-2.23,-0.60,53.40,,,,27.98,10.25
2023.00,5.00,1.00,23.00,3.88,146.38,32.44,10.16,-0.54,-2.18,-0.59,53.80,,,,19.10,9.75
2021.00,1.00,18.00,0.00,124.18,38.78,31.32,13.46,2.62,-0.81,-1.75,974.10,,,,13.20,38.17
2021.00,1.00,18.00,1.00,131.46,52.24,31.88,13.69,2.65,-1.16,-1.65,1107.26,,,,12.32,34.75
2021.00,1.00,18.00,2.00,138.74,65.69,31.38,13.92,2.68,-1.51,-1.56,1236.06,,,,13.70,35.55
2021.00,1.00,18.00,3.00,146.02,79.14,31.13,14.15,2.71,-1.85,-1.46,969.42,,,,11.00,47.45
2021.00,1.00,18.00,4.00,129.87,60.16,31.16,14.30,2.09,-1.57,-2.07,896.58,,,,11.45,57.35
2021.00,1.00,18.00,5.00,113.72,41.18,31.47,14.45,1.48,-1.29,-2.68,1077.66,,,,18.07,53.17
2021.00,1.00,18.00,6.00,97.58,22.20,32.26,14.60,0.86,-1.01,-3.28,1274.75,,,,30.20,51.08
2021.00,1.00,18.00,7.00,80.08,29.15,32.61,15.27,1.58,-1.15,-2.67,1116.49,,,,41.17,55.60
2021.00,1.00,18.00,8.00,62.59,36.09,31.81,15.93,2.31,-1.28,-2.05,977.78,,,,61.50,51.60
2021.00,1.00,18.00,9.00,45.10,43.04,31.94,16.59,3.03,-1.42,-1.43,1201.45,1.10,1.83,0.60,72.38,48.87
2021.00,1.00,18.00,10.00,67.14,35.92,31.27,16.11,1.97,-1.07,-0.94,1412.71,,,,73.17,50.10
2021.00,1.00,18.00,11.00,89.19,28.80,32.08,15.63,0.92,-0.72,-0.45,1460.02,,,,57.77,60.73
2021.00,1.00,18.00,12.00,111.24,21.68,32.84,15.15,-0.14,-0.38,0.04,1322.88,,,,34.05,77.60
2021.00,1.00,18.00,13.00,117.23,25.86,33.03,14.47,0.69,-0.68,-0.14,1089.39,,,,10.00,102.33
2021.00,1.00,18.00,14.00,123.21,30.04,32.93,13.79,1.52,-0.98,-0.33,817.26,,,,8.62,73.50
2021.00,1.00,18.00,15.00,129.20,34.22,32.83,13.11,2.35,-1.28,-0.52,661.57,,,,8.77,85.22
2021.00,1.00,18.00,16.00,118.65,38.53,31.07,12.40,1.13,-0.49,-0.88,1115.32,,,,7.85,69.42
2021.00,1.00,18.00,17.00,108.09,42.84,30.75,11.70,-0.08,0.31,-1.25,987.61,,,,7.20,54.18
2021.00,1.00,18.00,18.00,97.54,47.14,31.08,10.99,-1.29,1.10,-1.62,668.50,,,,7.90,56.38
2021.00,1.00,18.00,19.00,91.97,40.12,31.83,11.14,-0.54,0.69,-0.98,943.22,,,,7.75,55.98
2021.00,1.00,18.00,20.00,86.40,33.09,30.14,11.29,0.22,0.28,-0.34,924.20,,,,7.20,47.23
2021.00,1.00,18.00,21.00,80.84,26.07,23.32,11.43,0.97,-0.13,0.30,431.39,,,,8.45,38.60
2021.00,1.00,18.00,22.00,87.69,48.44,28.28,11.87,1.44,-0.86,-0.04,981.84,,,,7.83,41.08
2021.00,1.00,18.00,23.00,94.55,70.81,29.59,12.30,1.92,-1.60,-0.39,1308.10,,,,8.60,33.88
2019.00,11.00,26.00,0.00,68.27,14.70,16.19,19.05,1.32,-0.74,0.62,213.74,,,,7.20,28.32
2019.00,11.00,26.00,1.00,62.21,18.23,17.05,19.21,1.06,-0.85,1.12,121.78,,,,7.42,33.25
2019.00,11.00,26.00,2.00,56.14,21.76,16.93,19.37,0.79,-0.95,1.62,53.90,,,,8.35,37.75
2019.00,11.00,26.00,3.00,50.07,25.29,17.28,19.53,0.53,-1.05,2.12,30.36,,,,9.15,45.95
2019.00,11.00,26.00,4.00,45.91,30.29,17.12,19.55,0.77,-0.86,1.74,79.32,,,,40.95,71.32
2019.00,11.00,26.00,5.00,41.74,35.29,19.04,19.57,1.02,-0.68,1.36,99.50,,,,32.60,84.35
2019.00,11.00,26.00,6.00,37.57,40.28,20.77,19.59,1.26,-0.49,0.98,26.08,,,,74.38,66.78
2019.00,11.00,26.00,7.00,29.70,45.94,22.29,19.64,1.02,-0.77,1.30,141.51,,,,109.30,67.97
2019.00,11.00,26.00,8.00,21.83,51.60,20.25,19.68,0.78,-1.04,1.62,50.14,3.32,1.17,2.85,117.72,54.30
2019.00,11.00,26.00,9.00,13.95,57.26,22.14,19.73,0.55,-1.31,1.94,88.03,,,,180.67,55.08
2019.00,11.00,26.00,10.00,10.85,54.04,19.80,20.00,0.89,-1.01,1.50,128.40,,,,114.70,48.25
2019.00,11.00,26.00,11.00,7.75,50.82,18.57,20.26,1.24,-0.71,1.07,131.01,,,,130.85,29.08
2019.00,11.00,26.00,12.00,4.65,47.60,18.14,20.53,1.58,-0.41,0.63,101.60,,,,76.15,33.17
2019.00,11.00,26.00,13.00,6.46,48.02,18.39,20.12,1.42,-0.22,0.12,35.38,,,,55.72,29.90
2019.00,11.00,26.00,14.00,8.27,48.44,22.86,19.70,1.26,-0.02,-0.39,235.69,,,,43.05,23.05
2019.00,11.00,26.00,15.00,10.07,48.85,21.16,19.28,1.10,0.17,-0.89,66.97,,,,36.58,22.50
2019.00,11.00,26.00,16.00,6.83,61.50,18.49,19.49,1.31,-0.51,-0.01,67.33,,,,32.05,21.10
2019.00,11.00,26.00,17.00,3.58,74.14,16.45,19.70,1.52,-1.19,0.88,19.63,,,,26.10,21.48
2019.00,11.00,26.00,18.00,0.33,86.79,17.47,19.92,1.73,-1.87,1.77,33.34,,,,19.50,23.68
2019.00,11.00,26.00,19.00,10.30,66.90,17.96,19.79,1.49,-1.93,1.11,24.27,,,,20.50,22.30
2019.00,11.00,26.00,20.00,20.27,47.01,20.39,19.67,1.26,-1.99,0.45,61.06,,,,21.30,19.25
2019.00,11.00,26.00,21.00,30.24,27.12,20.65,19.55,1.02,-2.05,-0.21,28.75,,,,21.38,18.10
2019.00,11.00,26.00,22.00,20.28,47.11,21.83,20.06,0.37,-1.32,0.64,51.20,,,,16.62,19.68
2019.00,11.00,26.00,23.00,10.33,67.10,23.02,20.58,-0.29,-0.60,1.48,49.55,,,,4.95,30.45
2023.00,11.00,8.00,0.00,32.16,55.51,8.23,7.16,3.41,-1.36,-1.18,37.51,,,,3.33,22.88
2023.00,11.00,8.00,1.00,34.88,50.44,6.80,7.47,3.29,-1.25,-1.03,36.56,,,,3.15,22.10
2023.00,11.00,8.00,2.00,37.61,45.36,5.86,7.78,3.18,-1.14,-0.89,30.66,,,,3.53,21.95
2023.00,11.00,8.00,3.00,40.33,40.29,6.62,8.10,3.07,-1.03,-0.75,37.09,,,,3.22,33.08
2023.00,11.00,8.00,4.00,50.28,35.85,7.57,7.73,2.92,-1.19,-0.51,51.71,,,,4.35,48.82
2023.00,11.00,8.00,5.00,60.23,31.41,11.60,7.36,2.77,-1.35,-0.26,82.72,,,,17.38,34.80
2023.00,11.00,8.00,6.00,70.18,26.97,8.77,6.99,2.62,-1.50,-0.02,52.77,,,,33.62,14.55
2023.00,11.00,8.00,7.00,57.56,35.34,7.74,6.98,2.19,-1.49,-0.20,36.45,,,,50.55,14.62
2023.00,11.00,8.00,8.00,44.95,43.71,8.21,6.96,1.75,-1.48,-0.38,34.31,,,,78.00,19.55
2023.00,11.00,8.00,9.00,32.33,52.09,8.30,6.95,1.32,-1.47,-0.56,153.50,,,,87.15,20.23
2023.00,11.00,8.00,10.00,26.70,52.12,7.95,7.65,1.79,-1.56,-0.66,141.01,,,,88.03,19.73
2023.00,11.00,8.00,11.00,21.07,52.15,7.18,8.35,2.27,-1.64,-0.75,88.37,,,,43.95,27.82
2023.00,11.00,8.00,12.00,15.44,52.18,6.21,9.05,2.74,-1.73,-0.84,18.74,,,,6.45,43.33
2023.00,11.00,8.00,13.00,28.21,44.35,7.70,8.56,2.66,-1.63,-0.70,11.16,,,,5.45,49.93
2023.00,11.00,8.00,14.00,40.98,36.51,5.70,8.06,2.58,-1.54,-0.56,43.97,,,,5.42,36.50
2023.00,11.00,8.00,15.00,53.75,28.67,4.43,7.56,2.50,-1.44,-0.42,20.22,,,,6.35,40.65
2023.00,11.00,8.00,16.00,44.48,39.92,6.52,7.87,1.04,-0.25,-0.48,32.15,,,,4.58,36.55
2023.00,11.00,8.00,17.00,35.20,51.16,10.36,8.17,-0.42,0.93,-0.54,10.33,,,,4.53,36.08
2023.00,11.00,8.00,18.00,25.93,62.41,7.16,8.48,-1.87,2.12,-0.59,19.92,,,,4.30,28.48
2023.00,11.00,8.00,19.00,41.26,48.02,8.20,8.10,-2.48,2.30,-0.96,12.79,,,,5.15,29.93
2023.00,11.00,8.00,20.00,56.59,33.64,6.76,7.73,-3.09,2.48,-1.32,40.86,,,,5.15,31.23
2023.00,11.00,8.00,21.00,71.92,19.25,7.22,7.36,-3.70,2.66,-1.68,68.41,,,,6.05,29.93
2023.00,11.00,8.00,22.00,57.74,34.60,5.49,6.58,-3.55,2.07,-1.93,24.01,,,,4.43,28.53
2023.00,11.00,8.00,23.00,43.57,49.94,6.24,5.80,-3.40,1.48,-2.17,17.84,,,,5.70,24.42
2020.00,12.00,22.00,0.00,120.02,36.42,16.83,10.45,3.13,-1.20,-1.92,679.23,,,,8.52,64.58
2020.00,12.00,22.00,1.00,116.14,32.42,16.85,9.74,3.09,-1.24,-1.79,482.22,,,,8.12,51.47
2020.00,12.00,22.00,2.00,112.26,28.42,18.81,9.03,3.05,-1.27,-1.67,440.24,,,,8.62,47.27
2020.00,12.00,22.00,3.00,108.38,24.43,17.75,8.32,3.01,-1.30,-1.54,689.35,,,,8.95,60.33
2020.00,12.00,22.00,4.00,112.76,25.70,17.26,8.60,2.91,-1.19,-1.25,550.81,,,,9.50,76.08
2020.00,12.00,22.00,5.00,117.15,26.98,15.02,8.88,2.81,-1.08,-0.96,328.68,,,,16.15,186.77
2020.00,12.00,22.00,6.00,121.53,28.25,13.77,9.16,2.71,-0.97,-0.67,367.43,,,,68.20,103.55
2020.00,12.00,22.00,7.00,117.74,26.58,13.02,9.16,1.06,-0.98,-0.69,579.73,1.81,,,121.80,80.30
2020.00,12.00,22.00,8.00,113.95,24.91,11.99,9.16,-0.58,-0.98,-0.70,351.40,,,,155.10,68.77
2020.00,12.00,22.00,9.00,110.15,23.24,11.78,9.16,-2.23,-0.99,-0.72,333.25,1.54,,,179.08,67.93
2020.00,12.00,22.00,10.00,112.58,24.42,13.15,9.02,-1.55,-0.01,-0.63,421.57,,,,175.08,40.33
